playerID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BA,inducted
verhojo01,99,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
verlaju01,352,37,2,3,0,0,0,0.0,0.0,0.0,0,17.0,0.0,0.0,10.0,0.0,1.0,0.08108108108108109,N
vermija01,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
vernojo01,2,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
vernomi01,2409,8731,1196,2495,490,120,172,1311.0,137.0,90.0,955,869.0,22.0,49.0,80.0,19.0,183.0,0.2857633718932539,N
verrelo01,53,26,1,1,1,0,0,0.0,0.0,0.0,0,14.0,0.0,0.0,4.0,0.0,0.0,0.038461538461538464,N
versazo01,1400,5141,650,1246,230,63,95,471.0,97.0,48.0,318,810.0,26.0,40.0,50.0,29.0,92.0,0.2423652985800428,N
veryzto01,996,2848,250,687,84,12,14,231.0,9.0,23.0,143,329.0,8.0,33.0,49.0,25.0,62.0,0.24122191011235955,N
veselbo01,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
viaule01,184,588,58,82,9,5,0,31.0,17.0,0.0,48,108.0,0.0,2.0,0.0,0.0,0.0,0.13945578231292516,N
vicieda01,483,1675,200,425,73,7,66,211.0,2.0,3.0,95,388.0,3.0,16.0,0.0,12.0,57.0,0.2537313432835821,N
vicker01,57,112,12,26,7,1,0,7.0,0.0,0.0,9,8.0,0.0,0.0,3.0,0.0,0.0,0.23214285714285715,N
vickeru01,90,163,4,26,4,0,0,13.0,0.0,0.0,10,0.0,0.0,0.0,6.0,0.0,0.0,0.15950920245398773,N
vicketo01,99,307,25,69,8,1,0,20.0,18.0,0.0,13,53.0,0.0,2.0,0.0,0.0,0.0,0.2247557003257329,N
vicksa01,213,641,90,159,28,11,2,50.0,12.0,2.0,51,91.0,0.0,2.0,11.0,0.0,0.0,0.24804992199687986,N
vicoge01,211,663,65,166,28,11,12,76.0,2.0,2.0,60,56.0,0.0,11.0,21.0,0.0,27.0,0.25037707390648567,N
victosh01,1299,4630,731,1274,231,70,108,489.0,231.0,46.0,381,626.0,12.0,81.0,52.0,20.0,60.0,0.2751619870410367,N
vidaljo01,88,146,20,24,1,2,3,10.0,4.0,3.0,18,46.0,0.0,1.0,0.0,0.0,2.0,0.1643835616438356,N
vidrojo01,1418,5113,720,1524,341,12,128,654.0,23.0,16.0,478,556.0,35.0,37.0,36.0,44.0,145.0,0.29806375904557014,N
villabr01,91,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,N
villabr02,74,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
villaca01,476,120,6,11,0,0,0,4.0,0.0,0.0,3,61.0,0.0,0.0,19.0,0.0,1.0,0.09166666666666666,N
villaed01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
villael01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
villahe01,191,473,53,109,21,2,25,72.0,1.0,0.0,40,98.0,6.0,2.0,0.0,1.0,14.0,0.23044397463002114,N
villahe02,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
villajo01,354,1178,167,307,67,8,29,109.0,104.0,32.0,132,354.0,6.0,4.0,17.0,6.0,19.0,0.2606112054329372,N
villaos01,258,15,0,1,0,0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,3.0,0.0,1.0,0.06666666666666667,N
villape01,44,9,0,2,1,0,0,2.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,N
villeis01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
villoro01,717,170,7,22,3,1,1,7.0,0.0,0.0,1,51.0,0.0,1.0,12.0,0.0,1.0,0.12941176470588237,N
vinafe01,1148,4240,627,1196,194,49,40,343.0,116.0,67.0,288,292.0,11.0,157.0,33.0,24.0,71.0,0.2820754716981132,N
vinceni01,221,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,N
vinesbo01,5,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
vineyda01,19,12,1,2,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,2.0,0.0,0.0,0.16666666666666666,N
vininke01,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
vinsoch01,13,22,3,4,2,0,1,6.0,0.0,0.0,5,9.0,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,N
vinsoru01,64,207,26,47,4,1,0,14.0,7.0,0.0,19,0.0,0.0,3.0,6.0,0.0,0.0,0.22705314009661837,N
vintobi01,37,134,16,15,3,0,0,9.0,0.0,0.0,7,33.0,0.0,0.0,0.0,0.0,0.0,0.11194029850746269,N
violafr01,421,185,8,26,3,0,0,6.0,0.0,0.0,3,41.0,0.0,0.0,22.0,0.0,2.0,0.14054054054054055,N
violape01,15,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
vioxji01,506,1703,214,465,76,24,7,191.0,39.0,8.0,222,112.0,0.0,12.0,52.0,0.0,0.0,0.273047563123899,N
virdobi01,1583,5980,735,1596,237,81,91,502.0,47.0,54.0,442,647.0,41.0,8.0,53.0,39.0,84.0,0.26688963210702343,N
virgioz01,324,753,75,174,19,7,14,73.0,6.0,5.0,34,91.0,4.0,0.0,7.0,4.0,26.0,0.23107569721115537,N
virgioz02,739,2258,258,549,84,6,98,307.0,4.0,5.0,248,453.0,21.0,29.0,8.0,12.0,81.0,0.24313551815766166,N
virtuja01,474,1764,321,483,60,50,7,256.0,50.0,0.0,275,140.0,0.0,15.0,0.0,0.0,0.0,0.27380952380952384,N
visnejo01,235,924,183,241,29,36,12,149.0,33.0,0.0,122,90.0,0.0,12.0,0.0,0.0,0.0,0.26082251082251084,N
viteljo01,5,3,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
vitiejo01,282,693,76,172,35,1,26,104.0,2.0,0.0,80,165.0,3.0,13.0,0.0,5.0,22.0,0.2481962481962482,N
vitkojo01,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
vittejo01,36,99,7,12,2,0,2,5.0,2.0,0.0,7,33.0,0.0,2.0,0.0,1.0,6.0,0.12121212121212122,N
vittos01,1065,3760,560,894,106,48,4,295.0,114.0,32.0,455,131.0,0.0,12.0,259.0,0.0,0.0,0.2377659574468085,N
vizcaar01,101,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
vizcajo01,1820,5379,633,1453,204,47,36,480.0,74.0,62.0,378,729.0,33.0,16.0,107.0,38.0,105.0,0.2701245584681167,N
vizcalu01,543,6,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,N
vizquom01,2968,10586,1445,2877,456,77,80,951.0,404.0,167.0,1028,1087.0,25.0,49.0,256.0,94.0,207.0,0.2717740411864727,N
vogelda01,8,12,0,1,0,0,0,0.0,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,N
vogelot01,111,253,38,63,11,3,2,30.0,6.0,7.0,17,37.0,0.0,6.0,8.0,0.0,0.0,0.2490118577075099,N
vogelry01,292,311,24,43,9,0,1,12.0,0.0,0.0,16,133.0,0.0,5.0,41.0,1.0,4.0,0.1382636655948553,N
vogtst01,422,1364,156,348,67,8,45,178.0,1.0,3.0,118,249.0,12.0,7.0,2.0,14.0,19.0,0.25513196480938416,N
voigtja01,294,588,84,138,32,3,20,83.0,7.0,3.0,78,129.0,3.0,2.0,4.0,4.0,11.0,0.23469387755102042,N
voigtol01,8,4,2,1,0,1,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,N
voisebi01,246,464,21,68,10,0,0,30.0,0.0,0.0,25,100.0,0.0,0.0,36.0,0.0,13.0,0.14655172413793102,N
vollmcl01,685,2021,283,508,77,10,69,339.0,7.0,6.0,243,328.0,0.0,11.0,10.0,0.0,64.0,0.2513607125185552,N
volqued01,260,282,15,23,2,0,1,8.0,0.0,0.0,7,145.0,0.0,0.0,43.0,0.0,1.0,0.08156028368794327,N
volstch01,132,201,11,28,6,0,0,7.0,0.0,0.0,2,94.0,0.0,0.0,28.0,0.0,3.0,0.13930348258706468,N
volzja01,11,10,1,1,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,N
vonfrto01,1,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
vonhobr01,13,15,0,1,0,0,0,0.0,0.0,0.0,1,6.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667,N
vonkofr01,115,226,15,48,9,1,0,19.0,5.0,3.0,15,33.0,0.0,1.0,2.0,0.0,0.0,0.21238938053097345,N
vonohda01,127,8,0,2,0,0,0,0.0,0.0,0.0,1,3.0,0.0,0.0,1.0,0.0,0.0,0.25,N
vorhecy01,11,23,3,9,0,0,0,3.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,N
vosbeed01,266,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
vosmijo01,1414,5472,818,1682,335,92,65,874.0,23.0,24.0,514,272.0,0.0,21.0,77.0,0.0,38.0,0.30738304093567254,N
vossal01,77,290,34,51,9,0,0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.17586206896551723,N
vossbi01,475,1177,119,267,29,10,19,127.0,15.0,11.0,117,167.0,14.0,6.0,11.0,9.0,23.0,0.2268479184367035,N
vottojo01,1268,4501,757,1407,310,16,221,730.0,67.0,28.0,862,1004.0,112.0,39.0,0.0,32.0,101.0,0.31259720062208396,N
vowinri01,6,14,1,1,0,0,0,0.0,1.0,0.0,3,0.0,0.0,0.0,2.0,0.0,0.0,0.07142857142857142,N
voylebr01,40,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
voyleph01,20,68,9,16,0,2,0,14.0,0.0,0.0,6,8.0,0.0,0.0,5.0,0.0,0.0,0.23529411764705882,N
vuckope01,286,208,15,33,7,0,0,13.0,1.0,0.0,3,49.0,0.0,0.0,24.0,2.0,3.0,0.15865384615384615,N
vukovge01,628,1602,164,430,76,10,27,203.0,9.0,19.0,127,229.0,27.0,4.0,5.0,11.0,32.0,0.26841448189762795,N
vukovjo01,277,559,37,90,14,1,6,44.0,4.0,5.0,29,109.0,3.0,2.0,12.0,5.0,9.0,0.16100178890876565,N
wachami01,91,141,7,13,1,0,0,9.0,1.0,0.0,7,70.0,0.0,0.0,13.0,0.0,1.0,0.09219858156028368,N
wachtpa01,2,3,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,N
wackech01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
wadats01,21,28,1,1,0,0,0,0.0,0.0,0.0,2,15.0,0.0,0.0,3.0,0.0,0.0,0.03571428571428571,N
waddefr01,14,22,3,6,1,0,0,2.0,0.0,0.0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,N
waddeja01,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
wadderu01,410,1066,61,172,29,10,4,83.0,6.0,0.0,42,0.0,0.0,6.0,23.0,0.0,0.0,0.16135084427767354,Y
waddeto01,113,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
wadebe01,118,98,8,11,3,0,4,9.0,0.0,0.0,2,37.0,0.0,0.0,6.0,1.0,4.0,0.11224489795918367,N
wadeco01,161,2,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
wadega01,19,45,5,6,1,0,1,1.0,0.0,0.0,5,3.0,0.0,0.0,1.0,0.0,3.0,0.13333333333333333,N
wadeha01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,,N
wadeja01,171,216,14,36,2,0,0,7.0,0.0,0.0,12,81.0,0.0,1.0,2.0,0.0,1.0,0.16666666666666666,N
waderi01,33,69,8,16,2,2,2,14.0,0.0,0.0,5,10.0,0.0,0.0,3.0,0.0,0.0,0.2318840579710145,N
wadete01,61,25,0,5,0,0,0,2.0,0.0,0.0,3,12.0,0.0,0.0,3.0,0.0,1.0,0.2,N
wadswja01,47,153,15,35,7,1,0,17.0,1.0,0.0,7,39.0,0.0,2.0,1.0,0.0,0.0,0.22875816993464052,N
waechdo01,113,8,1,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,2.0,0.0,0.0,0.125,N
wagenwo01,2,8,2,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,N
wagnebi01,93,242,19,50,7,4,1,18.0,1.0,0.0,21,37.0,0.0,1.0,8.0,0.0,0.0,0.2066115702479339,N
wagnebi02,854,20,1,2,0,0,0,1.0,0.0,0.0,1,12.0,0.0,0.0,0.0,0.0,0.0,0.1,N
wagnebu01,74,261,22,59,12,3,1,34.0,4.0,0.0,16,0.0,0.0,3.0,4.0,0.0,0.0,0.2260536398467433,N
wagnebu02,24,27,1,6,0,0,0,1.0,0.0,0.0,2,14.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,N
wagnech01,103,170,14,20,1,0,0,8.0,0.0,0.0,5,47.0,0.0,0.0,23.0,0.0,2.0,0.11764705882352941,N
wagnega01,162,37,0,3,1,0,0,0.0,0.0,0.0,0,26.0,0.0,0.0,2.0,0.0,1.0,0.08108108108108109,N
wagneha01,672,1849,179,458,90,12,15,228.0,10.0,6.0,253,152.0,0.0,15.0,24.0,0.0,34.0,0.24770146024878312,N
wagnehe01,983,3333,402,834,128,47,10,343.0,144.0,4.0,310,63.0,0.0,28.0,100.0,0.0,0.0,0.2502250225022502,N
wagnehe02,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
wagneho01,2792,10430,1736,3415,640,252,101,1732.0,722.0,15.0,963,327.0,0.0,125.0,221.0,0.0,0.0,0.3274209012464046,Y
wagnejo01,75,197,17,35,5,2,0,13.0,4.0,6.0,8,35.0,0.0,0.0,5.0,0.0,0.0,0.17766497461928935,N
wagnele01,1352,4426,636,1202,150,15,211,669.0,54.0,24.0,435,656.0,64.0,43.0,11.0,35.0,61.0,0.271577044735653,N
wagnema01,415,843,81,205,20,9,3,71.0,8.0,7.0,61,130.0,0.0,3.0,31.0,4.0,19.0,0.2431791221826809,N
wagnema02,15,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
wagnene01,52,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
wagnepa01,162,169,10,28,2,0,0,9.0,0.0,1.0,7,47.0,0.0,0.0,16.0,0.0,3.0,0.16568047337278108,N
wagnery01,148,4,1,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.25,N
wagnety01,6,5,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,N
wahlke01,231,642,58,145,23,6,3,50.0,3.0,1.0,68,72.0,0.0,2.0,15.0,0.0,16.0,0.22585669781931464,N
wainhda01,85,5,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
wainwad01,344,582,41,116,32,2,8,57.0,0.0,2.0,21,183.0,0.0,0.0,46.0,2.0,7.0,0.19931271477663232,N
waitked01,1140,4254,528,1214,215,44,24,373.0,28.0,8.0,372,204.0,4.0,11.0,40.0,3.0,75.0,0.2853784673248707,N
waitsri01,329,1,4,0,0,0,0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
waittch01,113,407,35,67,14,0,0,14.0,3.0,2.0,15,11.0,0.0,0.0,0.0,0.0,0.0,0.16461916461916462,N
wakamdo01,18,31,2,7,0,0,0,0.0,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,N
wakefbi01,62,24,0,4,0,0,0,0.0,0.0,0.0,0,8.0,0.0,0.0,3.0,0.0,0.0,0.16666666666666666,N
wakefdi01,638,2132,334,625,102,29,56,315.0,10.0,17.0,360,270.0,0.0,3.0,10.0,0.0,50.0,0.29315196998123827,N
wakefho01,113,274,24,68,11,2,1,25.0,6.0,0.0,10,0.0,0.0,1.0,2.0,0.0,0.0,0.24817518248175183,N
wakefti01,630,111,4,13,2,0,1,4.0,0.0,0.0,3,47.0,0.0,1.0,15.0,0.0,0.0,0.11711711711711711,N
wakelch01,10,36,5,9,2,0,2,6.0,0.0,0.0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.25,N
walbema01,682,2109,215,492,79,5,28,208.0,13.0,12.0,133,343.0,4.0,10.0,14.0,14.0,56.0,0.2332859174964438,N
walberu01,547,905,78,162,26,5,4,84.0,2.0,1.0,48,179.0,0.0,0.0,52.0,0.0,0.0,0.17900552486187846,N
walczed01,20,57,6,12,3,0,0,2.0,0.0,0.0,6,9.0,0.0,0.0,0.0,0.0,2.0,0.21052631578947367,N
waldbdo01,2,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
waldefr01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
waldejo01,243,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
waldrir01,141,598,102,186,22,9,0,52.0,20.0,0.0,38,0.0,0.0,4.0,11.0,0.0,0.0,0.3110367892976589,N
waldrky01,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
waldrky02,16,23,1,5,1,0,0,1.0,0.0,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,N
walewji01,162,242,50,52,9,1,1,14.0,15.0,7.0,24,33.0,0.0,0.0,12.0,2.0,3.0,0.21487603305785125,N
walkbo01,352,510,30,74,11,2,1,48.0,0.0,4.0,16,167.0,0.0,6.0,50.0,1.0,8.0,0.1450980392156863,N
walkebi01,275,489,24,62,3,3,4,26.0,1.0,0.0,13,162.0,0.0,1.0,33.0,0.0,7.0,0.12678936605316973,N
walkech01,526,1217,150,299,37,7,17,116.0,67.0,19.0,109,212.0,7.0,1.0,6.0,15.0,22.0,0.2456861133935908,N
walkech02,13,27,1,4,1,0,1,1.0,0.0,0.0,4,13.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,N
walkecu01,1359,4858,718,1475,235,117,64,688.0,96.0,38.0,535,254.0,0.0,9.0,170.0,0.0,0.0,0.30362289007822146,N
walkedi01,76,164,14,33,3,0,0,5.0,1.0,0.0,13,0.0,0.0,2.0,1.0,0.0,0.0,0.20121951219512196,N
walkedi02,1905,6740,1037,2064,376,96,105,1023.0,59.0,10.0,817,325.0,0.0,16.0,93.0,0.0,81.0,0.3062314540059347,N
walkedu01,392,861,95,197,37,5,24,99.0,25.0,10.0,103,190.0,7.0,3.0,4.0,8.0,6.0,0.22880371660859466,N
walkeed01,4,6,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,N
walkeer01,131,254,34,65,9,5,1,25.0,11.0,12.0,36,63.0,0.0,1.0,3.0,0.0,0.0,0.2559055118110236,N
walkefl01,42,152,23,40,2,3,0,0.0,0.0,0.0,8,0.0,0.0,6.0,0.0,0.0,0.0,0.2631578947368421,N
walkefr01,139,407,38,87,16,5,3,41.0,5.0,3.0,29,66.0,0.0,4.0,10.0,0.0,0.0,0.21375921375921375,N
walkege01,4,13,1,1,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,N
walkege02,1784,6771,954,1991,399,76,124,997.0,223.0,70.0,330,600.0,0.0,44.0,66.0,0.0,82.0,0.2940481465071629,N
walkegr01,855,2864,368,746,164,19,113,444.0,19.0,12.0,268,520.0,28.0,20.0,3.0,22.0,61.0,0.2604748603351955,N
walkeha01,807,2651,385,786,126,37,10,214.0,42.0,0.0,245,175.0,0.0,7.0,78.0,0.0,32.0,0.2964918898528857,N
walkehu01,297,779,117,205,43,6,5,60.0,26.0,1.0,104,89.0,0.0,6.0,9.0,0.0,11.0,0.2631578947368421,N
walkeja01,545,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
walkeje01,211,252,24,58,6,0,4,21.0,1.0,0.0,7,51.0,0.0,1.0,7.0,1.0,3.0,0.23015873015873015,N
walkejo01,125,454,41,114,15,5,2,51.0,5.0,0.0,9,32.0,0.0,3.0,10.0,0.0,0.0,0.2511013215859031,N
walkeke01,122,4,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,N
walkela01,1988,6907,1355,2160,471,62,383,1311.0,230.0,76.0,913,1231.0,117.0,138.0,7.0,65.0,153.0,0.3127262197770378,N
walkelu01,243,188,4,11,0,0,0,7.0,0.0,0.0,12,107.0,0.0,0.0,18.0,0.0,1.0,0.05851063829787234,N
walkema01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
walkemi01,88,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
walkemi02,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
walkemy01,62,99,5,15,4,0,0,5.0,1.0,0.0,8,28.0,0.0,0.0,3.0,0.0,0.0,0.15151515151515152,N
walkene01,949,3475,462,949,183,18,116,473.0,29.0,20.0,320,677.0,21.0,44.0,9.0,36.0,77.0,0.27309352517985613,N
walkeos01,282,1128,155,287,46,23,11,51.0,0.0,0.0,34,56.0,0.0,3.0,0.0,0.0,0.0,0.25443262411347517,N
walkepe01,144,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,N
walkero01,91,111,4,17,2,0,0,4.0,0.0,1.0,4,46.0,0.0,1.0,9.0,0.0,0.0,0.15315315315315314,N
walkeru01,608,1585,114,360,69,3,35,192.0,3.0,1.0,150,213.0,12.0,5.0,7.0,11.0,51.0,0.22712933753943218,N
walkesp01,2,7,1,2,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,N
walketa01,65,9,0,1,1,0,0,1.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,N
walketi01,1421,5067,696,1423,244,71,118,679.0,129.0,47.0,416,504.0,0.0,31.0,154.0,0.0,0.0,0.2808367870534833,N
walketo01,48,132,15,17,0,1,0,1.0,2.0,0.0,7,0.0,0.0,1.0,4.0,0.0,0.0,0.12878787878787878,N
walketo02,191,33,0,5,1,0,0,0.0,0.0,0.0,2,8.0,0.0,0.0,4.0,0.0,0.0,0.15151515151515152,N
walketo03,84,90,19,20,7,0,2,10.0,11.0,3.0,11,15.0,2.0,0.0,0.0,0.0,3.0,0.2222222222222222,N
walketo04,1288,4554,647,1316,284,30,107,545.0,66.0,37.0,421,571.0,34.0,16.0,18.0,46.0,102.0,0.2889767237593325,N
walkety01,286,12,0,0,0,0,0,0.0,0.0,0.0,1,7.0,0.0,0.0,1.0,0.0,0.0,0.0,N
walkewa01,1,4,1,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,N
walkewe01,5,18,1,4,1,0,0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,N
walkuji01,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
walkuji02,116,143,12,26,1,0,0,8.0,0.0,0.0,4,49.0,0.0,0.0,10.0,0.0,0.0,0.18181818181818182,N
wallabo01,2383,8618,1057,2309,391,143,34,1121.0,201.0,2.0,774,79.0,0.0,47.0,173.0,0.0,0.0,0.2679275934091436,Y
wallabr01,494,1284,143,305,68,3,40,138.0,2.0,2.0,119,432.0,12.0,31.0,1.0,4.0,25.0,0.23753894080996885,N
wallada01,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
wallade01,27,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
wallado01,2,4,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,N
wallado02,23,6,2,0,0,0,0,0.0,0.0,1.0,3,2.0,0.0,0.0,1.0,0.0,0.0,0.0,N
wallahu01,4,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,N
wallaja01,2,7,1,2,0,0,0,1.0,0.0,0.0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,N
wallaja02,219,584,56,120,17,4,15,61.0,3.0,3.0,46,138.0,0.0,3.0,2.0,0.0,10.0,0.2054794520547945,N
wallaje01,119,1,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
wallaji01,7,29,3,6,1,0,0,3.0,2.0,0.0,3,0.0,0.0,0.0,2.0,0.0,0.0,0.20689655172413793,N
wallale01,52,38,0,3,0,0,0,3.0,0.0,0.0,5,17.0,0.0,0.0,1.0,0.0,2.0,0.07894736842105263,N
wallami01,117,7,1,1,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,N
wallati01,2212,8099,908,2085,432,36,260,1125.0,51.0,66.0,649,1307.0,89.0,77.0,6.0,77.0,192.0,0.25743919002345966,N
walldo01,235,68,6,12,1,0,0,1.0,0.0,0.0,3,22.0,0.0,0.0,13.0,0.0,0.0,0.17647058823529413,N
walleno01,4,15,1,2,0,1,0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,N
wallere01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
wallety01,63,110,18,26,3,1,3,14.0,2.0,0.0,7,31.0,1.0,0.0,2.0,1.0,0.0,0.23636363636363636,N
wallho01,1,4,1,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,N
wallide01,1271,2945,372,799,142,30,49,380.0,44.0,18.0,308,316.0,29.0,4.0,6.0,24.0,57.0,0.2713073005093379,N
wallijo01,329,886,115,216,36,9,16,68.0,7.0,16.0,95,174.0,7.0,2.0,10.0,3.0,6.0,0.24379232505643342,N
